"customer_number","order_number","product_code","quantity_ordered","price_each","order_line_number","order_date","required_date","shipped_date","status","comments","customer_name","contact_last_name","contact_first_name","city","state","country","sales_rep_employee_number","credit_limit","customer_location"
"260","10235","S700_3167","32","73.6","9","2004-04-02","2004-04-12","2004-04-06","Shipped","","Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawwassen","BC","Canada","1323","89600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x8f\x1dT\xe2:\xc5^\xc0\xd1\xaeB\xcaO\x82H@'"
"260","10235","S700_4002","34","70.33","11","2004-04-02","2004-04-12","2004-04-06","Shipped","","Royal Canadian Collectables, Ltd.","Lincoln","Elizabeth ","Tsawwassen","BC","Canada","1323","89600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x8f\x1dT\xe2:\xc5^\xc0\xd1\xaeB\xcaO\x82H@'"
"486","10236","S10_2016","22","105.86","1","2004-04-03","2004-04-11","2004-04-08","Shipped","","Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA","1323","72600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00s\x9c\xdb\x84{\xcaR\xc0\x07\xeb\xff\x1c\xe6\xf9C@'"
"486","10236","S18_2625","23","52.7","2","2004-04-03","2004-04-11","2004-04-08","Shipped","","Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA","1323","72600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00s\x9c\xdb\x84{\xcaR\xc0\x07\xeb\xff\x1c\xe6\xf9C@'"
"486","10236","S24_2000","36","65.51","3","2004-04-03","2004-04-11","2004-04-08","Shipped","","Motor Mint Distributors Inc.","Salazar","Rosa","Philadelphia","PA","USA","1323","72600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00s\x9c\xdb\x84{\xcaR\xc0\x07\xeb\xff\x1c\xe6\xf9C@'"
"181","10237","S10_1678","23","91.87","7","2004-04-05","2004-04-12","2004-04-10","Shipped","","Vitachrome Inc.","Frick","Michael","NYC","NY","USA","1286","76400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"181","10237","S10_4698","39","158.8","9","2004-04-05","2004-04-12","2004-04-10","Shipped","","Vitachrome Inc.","Frick","Michael","NYC","NY","USA","1286","76400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"181","10237","S12_2823","32","129.53","6","2004-04-05","2004-04-12","2004-04-10","Shipped","","Vitachrome Inc.","Frick","Michael","NYC","NY","USA","1286","76400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"181","10237","S18_3782","26","49.74","1","2004-04-05","2004-04-12","2004-04-10","Shipped","","Vitachrome Inc.","Frick","Michael","NYC","NY","USA","1286","76400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"181","10237","S24_1578","20","109.32","8","2004-04-05","2004-04-12","2004-04-10","Shipped","","Vitachrome Inc.","Frick","Michael","NYC","NY","USA","1286","76400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"181","10237","S24_2360","26","62.33","4","2004-04-05","2004-04-12","2004-04-10","Shipped","","Vitachrome Inc.","Frick","Michael","NYC","NY","USA","1286","76400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"181","10237","S32_2206","26","35.0","2","2004-04-05","2004-04-12","2004-04-10","Shipped","","Vitachrome Inc.","Frick","Michael","NYC","NY","USA","1286","76400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"181","10237","S32_4485","27","94.91","5","2004-04-05","2004-04-12","2004-04-10","Shipped","","Vitachrome Inc.","Frick","Michael","NYC","NY","USA","1286","76400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"181","10237","S50_4713","20","78.92","3","2004-04-05","2004-04-12","2004-04-10","Shipped","","Vitachrome Inc.","Frick","Michael","NYC","NY","USA","1286","76400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"145","10238","S12_1099","28","161.49","3","2004-04-09","2004-04-16","2004-04-10","Shipped","","Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn","","Denmark","1401","83400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x92 \\\x01\x85*)@b\xf9\xf3m\xc1\xd8K@'"
"145","10238","S12_3380","29","104.52","1","2004-04-09","2004-04-16","2004-04-10","Shipped","","Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn","","Denmark","1401","83400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x92 \\\x01\x85*)@b\xf9\xf3m\xc1\xd8K@'"
"145","10238","S12_3990","20","73.42","4","2004-04-09","2004-04-16","2004-04-10","Shipped","","Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn","","Denmark","1401","83400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x92 \\\x01\x85*)@b\xf9\xf3m\xc1\xd8K@'"
"145","10238","S18_3278","41","68.35","6","2004-04-09","2004-04-16","2004-04-10","Shipped","","Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn","","Denmark","1401","83400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x92 \\\x01\x85*)@b\xf9\xf3m\xc1\xd8K@'"
"145","10238","S18_3482","49","144.05","5","2004-04-09","2004-04-16","2004-04-10","Shipped","","Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn","","Denmark","1401","83400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x92 \\\x01\x85*)@b\xf9\xf3m\xc1\xd8K@'"
"145","10238","S18_4721","44","120.53","8","2004-04-09","2004-04-16","2004-04-10","Shipped","","Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn","","Denmark","1401","83400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x92 \\\x01\x85*)@b\xf9\xf3m\xc1\xd8K@'"
"145","10238","S24_3371","47","53.88","2","2004-04-09","2004-04-16","2004-04-10","Shipped","","Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn","","Denmark","1401","83400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x92 \\\x01\x85*)@b\xf9\xf3m\xc1\xd8K@'"
"145","10238","S24_4620","22","67.91","7","2004-04-09","2004-04-16","2004-04-10","Shipped","","Danish Wholesale Imports","Petersen","Jytte ","Kobenhavn","","Denmark","1401","83400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x92 \\\x01\x85*)@b\xf9\xf3m\xc1\xd8K@'"
"311","10239","S12_4675","21","100.19","5","2004-04-12","2004-04-21","2004-04-17","Shipped","","Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu","","Finland","1501","90500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xd1\xca\xbd\xc0\xacx9@`\xc8\xeaV\xcf@P@'"
"311","10239","S18_1889","46","70.07","4","2004-04-12","2004-04-21","2004-04-17","Shipped","","Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu","","Finland","1501","90500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xd1\xca\xbd\xc0\xacx9@`\xc8\xeaV\xcf@P@'"
"311","10239","S18_3232","47","135.47","1","2004-04-12","2004-04-21","2004-04-17","Shipped","","Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu","","Finland","1501","90500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xd1\xca\xbd\xc0\xacx9@`\xc8\xeaV\xcf@P@'"
"311","10239","S24_2972","20","32.47","2","2004-04-12","2004-04-21","2004-04-17","Shipped","","Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu","","Finland","1501","90500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xd1\xca\xbd\xc0\xacx9@`\xc8\xeaV\xcf@P@'"
"311","10239","S24_3856","29","133.41","3","2004-04-12","2004-04-21","2004-04-17","Shipped","","Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu","","Finland","1501","90500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xd1\xca\xbd\xc0\xacx9@`\xc8\xeaV\xcf@P@'"
"177","10240","S18_1129","41","125.97","3","2004-04-13","2004-04-20","2004-04-20","Shipped","","Osaka Souveniers Co.","Kentary","Mory","Kita-ku","Osaka","Japan","1621","81200.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x1f\xf8\x18\xacxwa@N\xa5U\xe3[\xe0A@'"
"177","10240","S18_1984","37","136.56","2","2004-04-13","2004-04-20","2004-04-20","Shipped","","Osaka Souveniers Co.","Kentary","Mory","Kita-ku","Osaka","Japan","1621","81200.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x1f\xf8\x18\xacxwa@N\xa5U\xe3[\xe0A@'"
"177","10240","S18_3685","37","134.22","1","2004-04-13","2004-04-20","2004-04-20","Shipped","","Osaka Souveniers Co.","Kentary","Mory","Kita-ku","Osaka","Japan","1621","81200.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x1f\xf8\x18\xacxwa@N\xa5U\xe3[\xe0A@'"
"209","10241","S18_1589","21","119.46","11","2004-04-13","2004-04-20","2004-04-19","Shipped","","Mini Caravy","Citeaux","Fr","Strasbourg","","France","1370","53800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc9\xc1\x11I\x99\xf9\x1e@\xc1 D\x8d\x9dJH@'"
"209","10241","S18_1749","41","153.0","2","2004-04-13","2004-04-20","2004-04-19","Shipped","","Mini Caravy","Citeaux","Fr","Strasbourg","","France","1370","53800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc9\xc1\x11I\x99\xf9\x1e@\xc1 D\x8d\x9dJH@'"
"209","10241","S18_2248","33","55.7","1","2004-04-13","2004-04-20","2004-04-19","Shipped","","Mini Caravy","Citeaux","Fr","Strasbourg","","France","1370","53800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc9\xc1\x11I\x99\xf9\x1e@\xc1 D\x8d\x9dJH@'"
"209","10241","S18_2870","44","126.72","12","2004-04-13","2004-04-20","2004-04-19","Shipped","","Mini Caravy","Citeaux","Fr","Strasbourg","","France","1370","53800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc9\xc1\x11I\x99\xf9\x1e@\xc1 D\x8d\x9dJH@'"
"209","10241","S18_4409","42","77.31","3","2004-04-13","2004-04-20","2004-04-19","Shipped","","Mini Caravy","Citeaux","Fr","Strasbourg","","France","1370","53800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc9\xc1\x11I\x99\xf9\x1e@\xc1 D\x8d\x9dJH@'"
"209","10241","S18_4933","30","62.72","4","2004-04-13","2004-04-20","2004-04-19","Shipped","","Mini Caravy","Citeaux","Fr","Strasbourg","","France","1370","53800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc9\xc1\x11I\x99\xf9\x1e@\xc1 D\x8d\x9dJH@'"
"209","10241","S24_1046","22","72.02","8","2004-04-13","2004-04-20","2004-04-19","Shipped","","Mini Caravy","Citeaux","Fr","Strasbourg","","France","1370","53800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc9\xc1\x11I\x99\xf9\x1e@\xc1 D\x8d\x9dJH@'"
"209","10241","S24_1628","21","47.29","10","2004-04-13","2004-04-20","2004-04-19","Shipped","","Mini Caravy","Citeaux","Fr","Strasbourg","","France","1370","53800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc9\xc1\x11I\x99\xf9\x1e@\xc1 D\x8d\x9dJH@'"
"209","10241","S24_2766","47","89.05","6","2004-04-13","2004-04-20","2004-04-19","Shipped","","Mini Caravy","Citeaux","Fr","Strasbourg","","France","1370","53800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc9\xc1\x11I\x99\xf9\x1e@\xc1 D\x8d\x9dJH@'"
"209","10241","S24_2887","28","117.44","5","2004-04-13","2004-04-20","2004-04-19","Shipped","","Mini Caravy","Citeaux","Fr","Strasbourg","","France","1370","53800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc9\xc1\x11I\x99\xf9\x1e@\xc1 D\x8d\x9dJH@'"
"209","10241","S24_3191","26","69.34","7","2004-04-13","2004-04-20","2004-04-19","Shipped","","Mini Caravy","Citeaux","Fr","Strasbourg","","France","1370","53800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc9\xc1\x11I\x99\xf9\x1e@\xc1 D\x8d\x9dJH@'"
"209","10241","S24_3432","27","107.08","9","2004-04-13","2004-04-20","2004-04-19","Shipped","","Mini Caravy","Citeaux","Fr","Strasbourg","","France","1370","53800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc9\xc1\x11I\x99\xf9\x1e@\xc1 D\x8d\x9dJH@'"
"456","10242","S24_3969","46","36.52","1","2004-04-20","2004-04-28","2004-04-25","Shipped","Customer is interested in buying more Ferrari models","Microscale Inc.","Choi","Yu","NYC","NY","USA","1286","39800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"495","10243","S18_2325","47","111.87","2","2004-04-26","2004-05-03","2004-04-28","Shipped","","Diecast Collectables","Franco","Valarie","Boston","MA","USA","1188","85100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00X\xcb\xf8R\xd3\xc3Q\xc0\x87\xf0y\x0f\xe1-E@'"
"495","10243","S24_1937","33","30.87","1","2004-04-26","2004-05-03","2004-04-28","Shipped","","Diecast Collectables","Franco","Valarie","Boston","MA","USA","1188","85100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00X\xcb\xf8R\xd3\xc3Q\xc0\x87\xf0y\x0f\xe1-E@'"
"141","10244","S18_1342","40","99.66","7","2004-04-29","2004-05-09","2004-05-04","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10244","S18_1367","20","48.52","6","2004-04-29","2004-05-09","2004-05-04","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10244","S18_2795","43","141.75","8","2004-04-29","2004-05-09","2004-05-04","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10244","S18_2949","30","87.13","1","2004-04-29","2004-05-09","2004-05-04","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10244","S18_2957","24","54.96","3","2004-04-29","2004-05-09","2004-05-04","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10244","S18_3136","29","85.87","2","2004-04-29","2004-05-09","2004-05-04","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10244","S18_3320","36","87.3","5","2004-04-29","2004-05-09","2004-05-04","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10244","S24_2022","39","42.11","9","2004-04-29","2004-05-09","2004-05-04","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10244","S24_4258","40","97.39","4","2004-04-29","2004-05-09","2004-05-04","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"455","10245","S10_1949","34","195.01","9","2004-05-04","2004-05-12","2004-05-09","Shipped","","Super Scale Inc.","Murphy","Leslie","New Haven","CT","USA","1286","95400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf5\xc1\x8d\xeff;R\xc0IV4\x8cq\xa7D@'"
"455","10245","S10_4962","28","147.74","2","2004-05-04","2004-05-12","2004-05-09","Shipped","","Super Scale Inc.","Murphy","Leslie","New Haven","CT","USA","1286","95400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf5\xc1\x8d\xeff;R\xc0IV4\x8cq\xa7D@'"
"455","10245","S12_1666","38","120.27","6","2004-05-04","2004-05-12","2004-05-09","Shipped","","Super Scale Inc.","Murphy","Leslie","New Haven","CT","USA","1286","95400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf5\xc1\x8d\xeff;R\xc0IV4\x8cq\xa7D@'"
"455","10245","S18_1097","29","114.34","8","2004-05-04","2004-05-12","2004-05-09","Shipped","","Super Scale Inc.","Murphy","Leslie","New Haven","CT","USA","1286","95400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf5\xc1\x8d\xeff;R\xc0IV4\x8cq\xa7D@'"
"455","10245","S18_4600","21","111.39","3","2004-05-04","2004-05-12","2004-05-09","Shipped","","Super Scale Inc.","Murphy","Leslie","New Haven","CT","USA","1286","95400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf5\xc1\x8d\xeff;R\xc0IV4\x8cq\xa7D@'"
"455","10245","S18_4668","45","48.8","7","2004-05-04","2004-05-12","2004-05-09","Shipped","","Super Scale Inc.","Murphy","Leslie","New Haven","CT","USA","1286","95400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf5\xc1\x8d\xeff;R\xc0IV4\x8cq\xa7D@'"
"455","10245","S32_1268","37","81.86","1","2004-05-04","2004-05-12","2004-05-09","Shipped","","Super Scale Inc.","Murphy","Leslie","New Haven","CT","USA","1286","95400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf5\xc1\x8d\xeff;R\xc0IV4\x8cq\xa7D@'"
"455","10245","S32_3522","44","54.94","5","2004-05-04","2004-05-12","2004-05-09","Shipped","","Super Scale Inc.","Murphy","Leslie","New Haven","CT","USA","1286","95400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf5\xc1\x8d\xeff;R\xc0IV4\x8cq\xa7D@'"
"455","10245","S700_2824","44","81.93","4","2004-05-04","2004-05-12","2004-05-09","Shipped","","Super Scale Inc.","Murphy","Leslie","New Haven","CT","USA","1286","95400.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf5\xc1\x8d\xeff;R\xc0IV4\x8cq\xa7D@'"
"141","10246","S12_4473","46","99.54","5","2004-05-05","2004-05-13","2004-05-06","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10246","S18_2238","40","144.08","4","2004-05-05","2004-05-13","2004-05-06","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10246","S18_2319","22","100.64","8","2004-05-05","2004-05-13","2004-05-06","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10246","S18_2432","30","57.73","11","2004-05-05","2004-05-13","2004-05-06","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10246","S18_3232","36","145.63","9","2004-05-05","2004-05-13","2004-05-06","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10246","S24_1444","44","46.24","2","2004-05-05","2004-05-13","2004-05-06","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10246","S24_2300","29","118.84","10","2004-05-05","2004-05-13","2004-05-06","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10246","S24_2840","49","34.65","6","2004-05-05","2004-05-13","2004-05-06","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10246","S24_4048","46","100.54","1","2004-05-05","2004-05-13","2004-05-06","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10246","S32_2509","35","45.45","7","2004-05-05","2004-05-13","2004-05-06","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10246","S50_1392","22","113.44","3","2004-05-05","2004-05-13","2004-05-06","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"334","10247","S12_1108","44","195.33","2","2004-05-05","2004-05-11","2004-05-08","Shipped","","Suominen Souveniers","Suominen","Kalle","Espoo","","Finland","1501","98800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x01\xec\xed\xe0q\xa78@w\xfe\xa3%E\x1aN@'"
"334","10247","S12_3148","25","140.5","3","2004-05-05","2004-05-11","2004-05-08","Shipped","","Suominen Souveniers","Suominen","Kalle","Espoo","","Finland","1501","98800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x01\xec\xed\xe0q\xa78@w\xfe\xa3%E\x1aN@'"
"334","10247","S12_3891","27","167.83","1","2004-05-05","2004-05-11","2004-05-08","Shipped","","Suominen Souveniers","Suominen","Kalle","Espoo","","Finland","1501","98800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x01\xec\xed\xe0q\xa78@w\xfe\xa3%E\x1aN@'"
"334","10247","S18_4027","48","143.62","5","2004-05-05","2004-05-11","2004-05-08","Shipped","","Suominen Souveniers","Suominen","Kalle","Espoo","","Finland","1501","98800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x01\xec\xed\xe0q\xa78@w\xfe\xa3%E\x1aN@'"
"334","10247","S32_3207","40","58.41","6","2004-05-05","2004-05-11","2004-05-08","Shipped","","Suominen Souveniers","Suominen","Kalle","Espoo","","Finland","1501","98800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x01\xec\xed\xe0q\xa78@w\xfe\xa3%E\x1aN@'"
"334","10247","S50_1514","49","51.55","4","2004-05-05","2004-05-11","2004-05-08","Shipped","","Suominen Souveniers","Suominen","Kalle","Espoo","","Finland","1501","98800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x01\xec\xed\xe0q\xa78@w\xfe\xa3%E\x1aN@'"
"131","10248","S10_4757","20","126.48","3","2004-05-07","2004-05-14","","Cancelled","Order was mistakenly placed. The warehouse noticed the lack of documentation.","Land of Toys Inc.","Lee","Kwai","NYC","NY","USA","1323","114900.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"131","10248","S18_3029","21","80.86","1","2004-05-07","2004-05-14","","Cancelled","Order was mistakenly placed. The warehouse noticed the lack of documentation.","Land of Toys Inc.","Lee","Kwai","NYC","NY","USA","1323","114900.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"131","10248","S18_3140","32","133.86","12","2004-05-07","2004-05-14","","Cancelled","Order was mistakenly placed. The warehouse noticed the lack of documentation.","Land of Toys Inc.","Lee","Kwai","NYC","NY","USA","1323","114900.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"131","10248","S18_3259","42","95.8","14","2004-05-07","2004-05-14","","Cancelled","Order was mistakenly placed. The warehouse noticed the lack of documentation.","Land of Toys Inc.","Lee","Kwai","NYC","NY","USA","1323","114900.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"131","10248","S18_4522","42","87.77","11","2004-05-07","2004-05-14","","Cancelled","Order was mistakenly placed. The warehouse noticed the lack of documentation.","Land of Toys Inc.","Lee","Kwai","NYC","NY","USA","1323","114900.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"131","10248","S24_2011","48","122.89","10","2004-05-07","2004-05-14","","Cancelled","Order was mistakenly placed. The warehouse noticed the lack of documentation.","Land of Toys Inc.","Lee","Kwai","NYC","NY","USA","1323","114900.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
"131","10248","S24_3151","30","85.85","5","2004-05-07","2004-05-14","","Cancelled","Order was mistakenly placed. The warehouse noticed the lack of documentation.","Land of Toys Inc.","Lee","Kwai","NYC","NY","USA","1323","114900.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8I\xff\xdca\x80R\xc0,\xe7\x9c\xe9o[D@'"
